tweet_id|text|date_id
332|internacional    colombia prolongó hasta el  de enero el cierre de sus fronteras terrestres y fluviales  vigente desde mediados de marzo  en un intento por contener la pandemia del    informó el lunes la autoridad migratoria  https   t co |307
333|rt    colombia no tiene acceso a  millones de vacunas  y no hay acuerdos con ningún laboratorio para obtención de vacunas con|307
334|pésima política exterior   quedamos de último en tema vacuna   que vaina  parece maldad   levántate colombia https   t co alzkwtmylh|307
335|rt  pvasquezcolpicu      noviembre  colombia  pediatría  gráficas  de   casos fallecidos  atribuibles y no  na    casos uci y ho|307
336|¡ojo a esto  el virus que llegó de wuhan no es el mismo que el de la actualidad  ya mutó  coronavirus  wuhan   https   t co rugxseolsj|307
337|el presidente de  extremo centro  tiene a colombia entre los países que accederán de últimos a las vacunas contra el   brillante  https   t co jbcqezdprk|307
338|con la reapertura de las salas de  cinemarkcol    cinepolis  y  clubroyalfilms   usted qué prefiere en esta época decembrina y de vacaciones     cine colombia  cineprocinal  yoko monroyp   llegodiciembrecon  felizmartesatodos  felizmartes  encuesta  preguntaseria  |307
339|rt  eldanigillet  vergüenza  colombia recibirá de último la vacuna contra el  https   t co |307
340| internacional  colombia prolongó hasta el  de enero el cierre de sus fronteras terrestres y fluviales  vigente desde mediados de marzo  en un intento por contener la pandemia del    informó el lunes la autoridad migratoria  https   t co |307
341|📌ya estamos en el evento intergremial  modelos de salud y manejo del    con la instalación por parte del sr ministros de salud y luego un panel de latinoamérica con representantes del ministerio de salud argentina  colombia  brasil y luego un segundo panel de europa |307
342|🇨🇴 salud   viajeros no tendrán que presentar todavía prueba pcr de    ▶️ https   t co   el ministro de salud   fruizgomez  explicó que el fallo de tutela que la exige no está aún en firme    redmásnoticias  colombia  pandemia https   t co feknldzpxa|307
343| llegódiciembrecon  quemados en colombia en la primer día de diciembre no han pasado ni  horas  felicitamos a medellín por  su ejemplo   el    va a hacer fiesta en diciembre  wuuuuepaaaaaaa   felizmartesatodos|307
344|🗣 desde la federación colombiana de municipios hacemos un llamado al autocuidado y protección contra en   😷🦠 para continuar con una reactivación segura en todos los municipios de  colombia   gilbertotorog  tvmunicipios https   t co |307
345| cancilleriapma buen día por favor me pueden informar si para el ingreso a panamá como turista origen colombia  están exigiendo prueba    viajo el próximo  de diciembre de  |307
346| migracionpanama cordial saludo  por favor me pueden informar si para el ingreso a panamá como turista colombiano  están exigiendo alguna prueba  y cual es el procedimiento  viajo el próximo  dic de  desde colombia  gracias |307
347|en un escenario extremadamente positivo la vacuna    llegaria a colombia en unos  meses   viene temporada de diciembre  fiestas y descontrol  muchos piensan que el virus no actuara por amenaza de supuesta vacuna  ¿vendria lo mas tragico de la pandemia  https   t co |307
348|rt  overdoradoc   colombia   ivanduque  cedemocratico gobierno que nos rodea de muerte  actúa bajo los intereses del despoblamiento|307
349|📡 sigue en vivo todo lo relacionado con el   en colombia 🇨🇴  https   t co |307
350|casos de   en  américalatina y el caribe a las   gmt del  de diciembre región     brasil     argentina     colombia     méxico     perú    chile    ecuador    panamá    bolivia    rep  dom     https   t co |307
351|📢 flashredmás  ⃣ capturan al senador eduardo pulgar en el aeropuerto el dorado de  bogotá  ⃣ por cada dos hombres que perdían su empleo  sucedía lo mismo con siete mujeres  director  dane colombia  ⃣ pfizer biontech piden autorización para uso de vacuna   en europa  https   t co |307
352| colombia crece en    más de   nuevos casos y  fallecidos es la cifra que se maneja en colombia para el momento      https   t co |307
353|rt  emporiacya  con la reapertura de las salas de  cinemarkcol    cinepolis  y  clubroyalfilms   usted qué prefiere en esta época decembrin|307
354|un pronunciamiento serio  con solicitudes concretas a  ivanduque  gobiernocolombi se debe reducir al mínimo el riesgo con la vacunación       colombia  invimaofficial tiene un papel clave en ese proceso  eltiempo  elespectador  noticiascaracol  noticiasrcn  cnnee https   t co |307
355|mil y mil gracias a todos mis amigos  familiares  vecinos y en general a todas  aquellas personas que realizaron su donación 🙏🏻  estas donaciones las entregaremos aquellas familias u hogares que han sido afectados por la ola invernal en la ciudad de  cucuta  colombia   https   t co |307
356|aragon   🛏  🛁   esquina  extra lot  escaleras y segundo piso con  engenieered wood   jardineria hecha y mas 🏡   you must see it 👀  realtor  realestate  digitalart  video  market  marketing  coronavirus  colombia  argentina  espana    property  venezuela  miami https   t co |307
357|esta será la oportunidad para conocer cómo está  colombia en la consecución de la vacuna contra el    fifarmalatam  afidro colombia  pueden inscribirse aquí https   t co grwqpcftau https   t co |307
358| minsaludcol  fruizgomez  bluradioco payasos  asesinos  sinvergüenzas  pero este será él final de esta clase de politiquería barata  que prevalece la economía de las grandes multinacionales  avianca  sobre la salud  lo único bueno q está dejando este   es que está clase de  líderes  se irán con el  colombia|307
359| reporte 🦠  noviembre    asocapitales   las  capitales y las ciudades de soacha  uribia y rionegro  concentran el   del total de personas contagiadas en el país   es decir    personas   a la fecha se reporta un total de   personas fallecidas en  colombia  https   t co |307
360| ojocon las cifras de contagio y muertes por   en los noticieros ya pasó a  plano  colombia acabó con la pandemia   quierocena   wradiocolombia|307
361|    en noviembre se reportó un aumento del   de la mortalidad de covid  en colombia  por lo que seguros sura reiteró los hábitos de autocuidado para prevenir el aumento de fallecimientos     gruposura  segurossuracol  epssura   https   t co wfvihcchpt|307
362|rt  minsaludve       en cuanto a los  casos  importados  la vicepresidenta   detalló que  proceden de república dominic|307
363| ese bernal es demasiado bruto  no le pega a absolutamente nada  🤔🤔🤔🤔  usdcop  colombia   https   t co |307
364|en colombia no paran los casos de contagios de la    el virus no ha desaparecido   ahora más que nunca  nobajeslaguardia cuídate y cuida a los tuyos  https   t co |307
365|   comienza a regir nuevo decreto de emergencia sanitaria en colombia este  de diciembre empieza a regir decreto de aislamiento en el q se mantiene prohibición de cualquier tipo de aglomeraciones en sitios de entretenimiento  mínimo hasta     https   t co |307
366|ante el aumento de casos de  coronavirus en colombia   estas son las medidas del país para enfrentar al   en fin de año https   t co  a través de  eltiempo|307
367|rt  dw espanol  ¡gracias por sus respuestas    abrimos🧵 sobre    según u  johns hopkins  en latinoamérica  los países con más casos|307
368|las manos limpias reducen la propagación del covid   autocuidado    salud  colombia  prevencion https   t co aezifdboxz|307
369|rt  albertobernalle   ese bernal es demasiado bruto  no le pega a absolutamente nada  🤔🤔🤔🤔  usdcop  colombia   https   t co uqigorpx|307
370|🆕 noticia económica de actualidad https   t co    economia  colombia  empresarios    laboral  empresas|307
371|la pandemia de la  continúa  los puestos laborales se pierden y en colombia un grupo de economistas pide bajar la remuneración mínima vital  ¿llegarán estas propuestas al perú  https   t co |307
372|top  de america         🇺🇸 estados unidos     🇧🇷 brasil     🇦🇷 argentina     🇨🇴 colombia     🇲🇽 méxico    🇵🇪 perú    🇨🇱 chile    🇨🇦 canadá    🇪🇨 ecuador    🇵🇦 panamá     quedateencasa|307
373|reporte de 🇨🇴  colombia    casos nuevos    casos totales     muertes nuevas   muertes totales    recuperados nuevos    recuperados totales        quedateencasa|307
374|la pandemia de   ha disparado hasta los  millones el número de personas que necesitan ayuda humanitaria  un   más que el año pasado   la onu necesita   millons para llevar ayuda a  países  entre ellos colombia y venezuela    https   t co |307
375|rt  as tikitakasco  📡 sigue en vivo todo lo relacionado con el   en colombia 🇨🇴  https   t co |307
376|  vía  sputnikmundo colombia prevé aplicar primera vacuna contra covid  en primer semestre de   https   t co cakmsqglfu  información     https   t co     pandemia  coronavirus  |307
377| minsaludcol  villavosalud urgente  es normal que obliguen a tomar pruebas de  cuando no hay en el conjunto residencial en villavicencio meta colombia  pacientes con covid  |307
378|🌎 la   amenaza con exacerbar las desigualdades que enfrentan muchas personas que viven con vih    atayeshe   🔊 accede a la declaración completa y entérate de nuestras actividades en colombia con la campaña indetectable   intransmisible 👇🏾https   t co  https   t co |307
379|la sensibilidad dental afecta al   de la población adulta  consiste en un dolor dental fuerte pero temporal  tiene mayor incidencia entre los  y  años  más en mujeres que en hombres    quedateencasa  ecuador  colombia  perú  bolivia  argentina  chile  carlosgill https   t co |307
380|rt  augustogill  la sensibilidad dental afecta al   de la población adulta  consiste en un dolor dental fuerte pero temporal  tiene mayor|307
381|los médico del mundo que arriesgan sus vidas di a día con el            deben ser lo más atendidos en bioseguridad y mejores pagados     escucha colombia no dejes solos a los héroes de blanco   https   t co |307
382| explicador 💡 un posible caso de reinfección por   no es tan sencillo como lo pintan revisamos las implicaciones que tendría el recontagio y los casos excepcionales que se han dado en el mundo 🔽 https   t co |307
383|apps de delivery reportaron crecimientos en colombia  https   t co    peruretail  coronavirus  peru  news  noticias  noticiasonline  noticiasdeldia  retail  retailnews  |307
384| internacionales   el gobierno de  colombia anunció  bajo decreto  que sus fronteras terrestres y fluviales se mantendrán cerradas hasta el  de enero de   debido al    sin embargo  se exceptúan del cierre acciones de fuerza mayor  https   t co aouvmmcmhv|307
385|rt  alexlopezmaya  el subdesarrollo y la falta de gestión del gobierno de  ivanduque se refleja en sus resultados  colombia está dentro de|307
386|rt  santiagopinzong  la  economíacircular la venimos trabajando e impulsando con convicción desde  andi colombia junto con la  transformaci|307
387|rt  colcheck   explicador 💡 un posible caso de reinfección por   no es tan sencillo como lo pintan revisamos las implicaciones que t|307
388|rt  redmasnoticias  🇨🇴 salud   viajeros no tendrán que presentar todavía prueba pcr de    ▶️ https   t co   el ministro de|307
389|los que ponen  llegó diciembre  a celebrar      pero llevan celebrando toda la pandemia que putas     colombia https   t co igcdkzkyxz|307
390|colombia suma  mil  contagios de   y  mil han logrado recuperarse información de  internacional de  notimex https   t co |307
391|rt  datos corona  del  al    argentina🇦🇷    colombia🇨🇴    perú🇵🇪    sudáfrica🇿🇦    polonia🇵🇱    in|307
392|  colombia prefiere no votar por una vacuna libre  ¿un tiro en el pie   https   t co   |307
393| coronavirus  covid   infection in pregnancy  infección por coronavirus  covid   en el embarazo    de la revista colombia médica  indexada en  redalycuaemex  en su vol    no       disponible en  https   t co     elaccesoabiertosalvavidas https   t co |307
394|rt  voanoticias  colombia superó la cifra de   millones de contagios por covid   ubicándose en la décima posición a nivel mundial  segú|307
395|🎥 video   ministro de salud   fruizgomez  indica que en este momento   no es necesaria la prueba pcr de   ni el aislamiento de las poblaciones   ▶️ https   t co    redmásnoticias  pandemia  coronavirus  salud  colombia https   t co |307
396|únete a nosotros este jueves  de diciembre  desde las  horas de colombia  para una edición de  laconversa a través de  facebooklive  en una alianza entre  lanetwork   agendacaf y la  rcitiesnetwork  para hablar sobre la recuperación urbana   en  latinoamérica  https   t co |307
397|este balance que presenta  sismamujer busca brindar elementos de análisis frente al impacto desproporcionado de la crisis por la pandemia de   sobre las niñas y las mujeres en colombia  ensu diversidad   violenciacontralamujer https   t co  https   t co |307
398| colombia contabilizó para el  de noviembre    casos acumulados de     casos activos    recuperados y   fallecidos por  coronavirus informó el ministerio de salud y protección social de  colombia  minsaludcol a través de su   diario https   t co |307
399|rt  redalyc   coronavirus  covid   infection in pregnancy  infección por coronavirus  covid   en el embarazo    de la revista colombia|307
400|con más de   fallecidos por  méxico se ubicó en el último lugar del ranking de bloomberg que revisa  economías de más de  mil millones de dólares  el peor calificado en latinoamérica por debajo de colombia  chile  brasil  perú y argentina |307
401|rt  pablorestrepo g     comienza a regir nuevo decreto de emergencia sanitaria en colombia este  de diciembre empieza a regir decre|307
402|rt  la network  únete a nosotros este jueves  de diciembre  desde las  horas de colombia  para una edición de  laconversa a través de  f|307
403|rt  npindependiente   casanare ascendió a   casos de    mientras en  colombia ya se han recuperado    pacientes   mayor i|307
404|rt  unfpacolombia  🌎 la   amenaza con exacerbar las desigualdades que enfrentan muchas personas que viven con vih    atayeshe   🔊|307
405|rt  pachoazuero  este gráfico muestra el promedio mensual de muertes diarias por  en colombia  desde el mes de abril https   t co gh|307
406|el gobierno colombiano prorrogó el cierre fronterizo con venezuela  ecuador  perú  brasil y panamá  comerciantes denuncian que la medida solo beneficia a los contrabandistas  las autoridades sostienen que la medida es clave para frenar la pandemia  https   t co  https   t co |307
407|rt  voanoticias  el gobierno colombiano prorrogó el cierre fronterizo con venezuela  ecuador  perú  brasil y panamá  comerciantes denuncian|307
408|taliana realizando  actividades de  preescritura  prevenciónyacción  yomequedoencasa    aislamientopreventivo  cartagena  colombia  autocuidado  pedagogia  fundación https   t co |307
409|viva colombia el país más bondadoso del mundo según los contratistas hasta los muertos recibieron ayudas por  |307
410|del  al    argentina🇦🇷    colombia🇨🇴    perú🇵🇪    sudáfrica🇿🇦    polonia🇵🇱    alemania🇩🇪  ⬆️  indonesia🇮🇩  ⬇️  bélgica🇧🇪    chile🇨🇱    turquía🇹🇷         covid   covid    ahora|307
411|¡atención  🇨🇴  minsalud reporta hoy   nuevos contagios de   en  colombia y  fallecidos  en total  el país tiene   casos activos  https   t co |307
412|🇨🇴   colombia     nuevos casos y  nuevas muertes por covid  se reportaron hoy en colombia  colombia  |307
413| colombia   hoy hubo   recuperados de covid  en el país   https   t co     elmeridianoteubica  avanzamos|307
414|🚨 atención   minsaludcol confirma   nuevos casos de      recuperados y  fallecidos 🇨🇴 colombia llega a    casos de contagio    activos   https   t co |307
415|rt  as tikitakasco  🚨 atención   minsaludcol confirma   nuevos casos de      recuperados y  fallecidos 🇨🇴 colombia llega|307
416|colombianos accederán gratuitamente a la vacuna del covid    congreso aprueba proyecto para acceder gratuitamente a la vacuna del covid    actualidad   w radio colombia  vacunasparatodos  https   t co |307
417|rt    la mascota 🐶  policiasquecumplenbiensudeber    quedateencasa  ponal  colombia  policia  rt y comenta👮‍♂️💚 https   t c|307
418|antes del covid   colombia y el mundo ya estaban tambaleando ante el caos de la maldita corrupción e ilegalidad  hoy  durante el covid   las cosas están peores  además del   hay la pandemia de la delincuencia en los sistemas gubernamentales y judiciales mundiales|307
419|resultados   en  colombia   diciembre https   t co |307
420| elpetisoarango  tulioagomez  minsaludcol  americadecali  juniorclubsa dejen de creerse la verga  nadie en colombia puede violar la ley  en cali el  está vivo  más que en barranquilla y no puede permitir este absurdo|307
421|  hoy en  boyacá se confirman    nuevos casos de  covid  y    personas fallecidas     colombia registra   nuevos contagios y  muertes por coronavirus   toda  la información detallada    👉  https   t co  https   t co |307
422|rt  miboyaca co    hoy en  boyacá se confirman    nuevos casos de  covid  y    personas fallecidas     colombia registr|307
423| colombia fue aprobado en el senado el proyecto de ley vacunas para todos  que busca la gratuidad de una eventual vacuna contra el   en el país  https   t co |307
424| colombia fue aprobado en el senado el proyecto de ley vacunas para todos  que busca la gratuidad de una eventual vacuna contra el   en el país  https   t co |307
425|rt  xhespanol  casos de   en al y el caribe a las   gmt del  de diciembre  jhu región     brasil     argentina |307
426|    colombia se acerca a las   muertes por coronavirus   minsaludcol  fruizgomez  inscolombia   https   t co |307
427| actualidad   colombia registra   nuevos casos de covid   cifra de fallecidos alcanza los    gt  gt  https   t co  https   t co |307
428|doctor  en colombia la confluencia d ignorancia  q no tiene nada q ver con la escolarización   la falta d empatía  una falsa idea d  convivencia con el virus  y una ausencia completa d sentido común están haciendo q gente muera y otra quede con secuelas muy graves por   https   t co |307
429| fallecidos por  hoy en colombia  https   t co kctdaobdra|307
430| envivo   el presidente  ivanduque hace un balance de la situación del   en colombia   ➡️https   t co wdgroanvbg https   t co ztmslynvmq|307
431|rt  wradiocolombia   actualidad   colombia registra   nuevos casos de covid   cifra de fallecidos alcanza los    gt  gt  https   t co |307
432|rt  reporteya     coronavirus  colombia  cúcuta en emergencia por    hospital universitario erasmo meoz área  covid colapsado n|307
433| reporte  de diciembre en colombia se registra   recuperados    nuevos casos y  fallecidos    las cifras del día llegan a    recuperados     casos confirmados    fallecidos y   casos activos por    quédateencasaconlaud https   t co |307
434|rt  laudestereo   reporte  de diciembre en colombia se registra   recuperados    nuevos casos y  fallecidos    las cifras del d|307
435|rt  valoraanalitik      en noviembre se reportó un aumento del   de la mortalidad de covid  en colombia  por lo que seguros sura|307
436| salud   disminuyen los nuevos casos de   en colombia  este fue el reporte de contagios para este martes ➡️https   t co  https   t co gcojtozjjv|307
437|   coronavirus  covid   covid    colombia  alerta☣ hilo rápido de las cifras de colombia y la ciudad de cartagena de indias  dlc    colombia reporta   nuevos contagios y  muertos por covid  este  de dic  cartagena☣☣  casos en  horas https   t co |307
438|rt  nessnio  colombia uno de los países del mundo con el peor manejo de la pandemia y será casi el último en iniciar fases de vacunación co|307
439|  colombia curvas mensual de reporte de contagios y fallecidos https   t co |307
440|rt  valoraanalitik      colombia se acerca a las   muertes por coronavirus   minsaludcol  fruizgomez  inscolombia   https   t c|307
441|somos tan vulnerables  que venezuela es uno de los paises con menor tasa de mortalidad por  en américa latina  tristemente tenemos vecinos como colombia y brasil donde los niveles de contagio son muy alarmante  claro pero como buen arrastrado siempre hablas de venezuela   https   t co cejgiynmqt|307
442|rt  noticiasonu  la pandemia de   ha disparado hasta los  millones el número de personas que necesitan ayuda humanitaria  un  |307
443|rt  coronavirusnewv  🇨🇴   colombia     nuevos casos y  nuevas muertes por covid  se reportaron hoy en colombia  colombia  |307
444| entérate    demandan a ministro de salud de  colombia por no exigir prueba pcr a viajeros  hasta el momento el país acumula un millón  mil  casos acumulados y  mil  fallecidos por    https   t co |307
445| entérate    demandan a ministro de salud de  colombia por no exigir prueba pcr a viajeros  hasta el momento el país acumula un millón  mil  casos acumulados y  mil  fallecidos por    https   t co ovaocwyzvb|307
446| infopresidencia  ivanduque    colombia amplió el cierre de  fronteras durante un mes y medio  la medida se toma para evitar una mayor propagación de la  pandemia    cúcuta  coronavirus     caracolradio  caracolcucuta  esmerojaso   https   t co  https   t co |306
447| nacionales  delcy rodríguez  en las últimas  horas se han registrado  nuevos casos de covid    de ellos son casos importados que llegaron de colombia     covid  coronavirus  venezuela  noticias  información  reportes  ultimahora  https   t co |306
448|rt  caracolcucuta   infopresidencia  ivanduque    colombia amplió el cierre de  fronteras durante un mes y medio  la medida se toma para ev|306
449|🚨🚨  🚨🚨 🚨🚨 colombia🚨🚨 🚨🚨 santander🚨🚨 🚨🚨 de noviembre🚨🚨 https   t co |306
450| colombia  mantiene cierre de fronteras con  venezuela hasta el  de enero del  como consecuencia de la emergencia  sanitaria generada por  |306
451|rt  eps victimas  colombia alcanza    casos de covid  con   nuevos contagios  https   t co |306
452|rt     colombia  mantiene cierre de fronteras con  venezuela hasta el  de enero del  como consecuencia de la emergencia|306
453|   coronavirus  colombia reportó este domingo   contagios nuevos del   y pasó de los   millones de infecciones  mientras que tuvo  fallecimientos que elevaron el número de víctimas mortales por la pandemia a    informó el ministerio de salud|306
454|rt  siaradio  covid   suben los casos activos en colombia https   t co   quedateencasa    covid    coronavirus  bioseg|306
455|venezuela levantó desde este domingo el toque de queda impuesto en los municipios fronterizos con colombia y brasil por la pandemia de   https   t co |306
456| reporte  de noviembre en colombia se registra   recuperados    nuevos casos y  fallecidos   las cifras del día llegan a    recuperados     casos confirmados    fallecidos y   casos activos por   en el país   quédateencasaconlaud 🏡 https   t co |306
457|rt  ruptures   en términos del tamaño de los negocios  edad y nivel de ingreso  las condiciones de los trabajadores informales en colombi|306
458|rt  laudestereo   reporte  de noviembre en colombia se registra   recuperados    nuevos casos y  fallecidos   las cifras del d|306
459| venezuelaprotegida aunque alteren la etiqueta y hagan lo q hagan     porque dios está con los q luchan para que haya justicia social del amor    fíjense como están colombia y brasil  eua    etc  con el  por dar solo un ejemplo   https   t co |306
460|   colombia ahora si ha pasar fin de año juiciosos comiendo tamales  hayaca  natilla  etc  en casita juiciosos  https   t co |306
461|en el informe de hoy  bogota aumentos sus casos    los departamentos con mayor aumento fueron  caldas    y  tolima    a nivel nacional el aumento fue de    las muertes aumentaron    los recuperados aumentaron     colombia   https   t co |306
462|covid     casos activos en colombia https   t co ekzutikaqd  quedateencasa    covid    coronavirus  bioseguridad  colombia  salud  bogota  recuperados  siainforma  sialanoticia  antioquia   gobantioquia   minsaludcol|306
463| claudialopez llevamos  días consecutivos con un alza muy significativa  frente a los contagios de   en bogotá y colombia  y esta señora llamando a la gente a las calles  a aglomerarse para ver  unas luces   esa es la alcaldesa más  inteligente y preparada   qué mujer tan brillante |306
464|la  pandemia   evidencia una vez más que  petrogustavo tenía razón  colombia necesita un banca pública fuerte  que compita con la privada   se hubieran salvado miles de empresas y puestos de trabajo y podría garantizar reactivar con equilibrio la economía |306
465|    colombia reportó este domingo   nuevos casos de   el país superó la cifra de    contagios   se registraron  fallecimientos  lo que eleva el número de muertes a    informó el  minsaludcol https   t co |306
466|rt  eldiario      colombia reportó este domingo   nuevos casos de   el país superó la cifra de    contagios   se reg|306
467| andresvecino    juanauribep    sofia hincapie    jfolano  jpcaicedom    felipe arangop  inscolombia  dane colombia  zulmacucunuba  jorgegalindo acá está el último informe del dane  en las páginas   comparan contra los datos dela ins   https   t co |306
468|rt  albaser   venezuelaprotegida aunque alteren la etiqueta y hagan lo q hagan     porque dios está con los q luchan para que haya justicia|306
469|venezuela levanta el toque de queda en municipios fronterizos con colombia y brasil https   t co dfiqaijpnc https   t co |306
470|yo no estoy de acuerdo con q abran la fronteras con colombia  ellos siguen muy contaminados con el  y nos van a volver a contaminar mas de la cuenta  recordemos lo q hicieron con las trochas|306
471|rt  olmedolopezm  la  pandemia   evidencia una vez más que  petrogustavo tenía razón  colombia necesita un banca pública fuerte  que|306
472|rt  covidmexico  🇲🇽 méxico vs el mundo 🌎  defunciones por millón de habitantes  🇧🇷 brasil   🇲🇽 méxico   🇨🇴 colombia   🇺🇸 estados u|306
473| fdbedout además de los terribles escándalos de corrupción   pésimo manejo del  de   billones no han desembolsado ni el    terror con los escándalos de la policía  asesinato de javier ordóñez  los  asesinados el    los asesinados cárcel modelo  soacha  https   t co kozoixbpqt|306
474|mi bello país y sus historias increíbles 🤣  colombia    ultimahora  humor  noticias https   t co |306
475|la  ssaludboyaca da a conocer el informe del  de noviembre  frente a la ocupación hospitalaria y los casos en uci de  boyacá  en lo relacionado con   y otras patologías  además las cifras oficiales en  colombia y en el departamento   quedateencasa  mecuidotecuido https   t co |306
476|rt  siaradio  covid     casos activos en colombia https   t co ekzutikaqd  quedateencasa    covid    coronavirus  bioseguri|306
477|🇲🇽 méxico vs el mundo 🌎  defunciones por millón de habitantes  🇧🇷 brasil   🇲🇽 méxico   🇨🇴 colombia   🇺🇸 estados unidos   🇵🇪 perú    🇦🇷 argentina    fuente  https   t co        covid   covid     quédateencasa https   t co |306
478|🇲🇽 méxico vs el mundo 🌎  casos por millón de habitantes  🇧🇷 brasil    🇲🇽 méxico    🇨🇴 colombia    🇺🇸 estados unidos    🇵🇪 perú    🇦🇷 argentina     fuente  https   t co        covid   covid     quédateencasa https   t co |306
479|🇲🇽 méxico vs el mundo 🌎  pruebas por cada mil habitantes  🇧🇷 brasil   🇲🇽 méxico   🇨🇴 colombia   🇺🇸 estados unidos   🇵🇪 perú   🇩🇪 alemania    fuente  https   t co        covid   covid     quédateencasa https   t co |306
480| nubiasmartinez  jarizabaletaf terrible  oremos pero no dejemos de orar por todos esos viajeros internacionales que llegaron a colombia con  y que hoy contagian a amigos familiares y gente que desconoce su estado porque  ivanduque retiró el requisito de pcr  en pleno segundo pico   brillante https   t co |306
481|colombia alcanza    casos de covid  con   nuevos contagios https   t co  https   t co |306
482|⛑    coronavirus  datogeb  países con mas casos de covid  en el mundo       estados unidos    india    brasil    francia    rusia    españa    reino unido    italia    argentina    colombia https   t co |306
483| pandemia  colombia reportó en la última jornada   contagios nuevos del    con estos datos el país superó los   millones de infecciones  por otro lado hubo  nuevos fallecimientos que elevaron el número de muertes por la pandemia a    https   t co oldtzmggrp|306
484|rt  covidmexico  🇲🇽 méxico vs el mundo 🌎  defunciones por millón de habitantes  🇧🇷 brasil   🇲🇽 méxico   🇨🇴 colombia   🇺🇸 estados u|306
485|rt  covidmexico  🇲🇽 méxico vs el mundo 🌎  casos por millón de habitantes  🇧🇷 brasil    🇲🇽 méxico    🇨🇴 colombia    🇺🇸 estados|306
486|rt  covidmexico  🇲🇽 méxico vs el mundo 🌎  pruebas por cada mil habitantes  🇧🇷 brasil   🇲🇽 méxico   🇨🇴 colombia   🇺🇸 estados unidos  |306
487|colombia registró  este domingo    nuevos casos de   y  fallecidos  con los que se elevó a   la cifra de muertes por la enfermedad  desde que inició la pandemia  https   t co |306
488| colombia llega a    casos de  coronavirus   entre el  de marzo y el  de noviembre de   https   t co wzkdljrijp|306
489| colombia llega a    casos de  coronavirus   entre el  de marzo y el  de noviembre de   https   t co |306
490| colombia llega a    casos de  coronavirus   entre el  de marzo y el  de noviembre de     https   t co ikgvfgdaso|306
491| colombia llega a    casos de  coronavirus   entre el  de marzo y el  de noviembre de     https   t co |306
492| colombia llega a    recuperados de  coronavirus   entre el  de marzo y el  de noviembre de   https   t co |306
493| colombia llega a    recuperados de  coronavirus   entre el  de marzo y el  de noviembre de   https   t co |306
494| colombia llega a    recuperados de  coronavirus   entre el  de marzo y el  de noviembre de    https   t co |306
495| colombia llega a    recuperados de  coronavirus   entre el  de marzo y el  de noviembre de    https   t co obxqdxmjtg|306
496|el ministerio de salud de  colombia reportó hoy domingo que la cifra de contagiados por   en el país aumentó a    y que son ya   las personas que han muerto como consecuencia de la enfermedad https   t co xiyftpurli https   t co |306
497|el ministerio de salud de  colombia reportó que la cifra de contagiados por   en el país aumentó a    y que son ya   las personas que han muerto como consecuencia de la enfermedad  https   t co  https   t co wzplewzjvf|306
498| colombia      de recuperación y     de mortalidad  de los    casos  se han recuperado    y han fallecido     coronavirus     https   t co |306
499| colombia      de recuperación y     de mortalidad  de los    casos  se han recuperado    y han fallecido     coronavirus       https   t co tahharnlqa|306
500| colombia      de recuperación y     de mortalidad  de los    casos  se han recuperado    y han fallecido     coronavirus       https   t co vfrmpbuyqf|306
501| colombia      de recuperación y     de mortalidad  de los    casos  se han recuperado    y han fallecido     coronavirus       https   t co |306
502| colombia      de recuperación y     de mortalidad  de los    casos  se han recuperado    y han fallecido     coronavirus       https   t co |306
503| colombia      de recuperación y     de mortalidad  de los    casos  se han recuperado    y han fallecido     coronavirus       https   t co ggymeexjye|306
504| colombia      de recuperación y     de mortalidad  de los    casos  se han recuperado    y han fallecido     coronavirus       https   t co |306
505|rt  melvinbecerra   caceriadetrinos un amigo acá en barranquilla presume que tiene  por los síntomas  sin embargo le tocó pagar el e|306
506|rt  xhespanol  el ministerio de salud de  colombia reportó hoy domingo que la cifra de contagiados por   en el país aumentó a   |306
507|para conocer el comportamiento de internet en colombia 📈 y para que estemos  comunicadoscomoes 🧭 durante la emergencia por el covid   visita https   t co  y explora el  reportetráficodeinternet  más información en https   t co  https   t co |306
508|casos de   en al y el caribe a las   gmt del  de noviembre  jhu región     brasil     argentina     colombia     méxico     perú    chile    ecuador    panamá    bolivia    rep  dominicana    https   t co |306
509|coronavirus en  latinoamerica lunes  noviembre     hora i canarias    casos en  venezuela guatemala paraguay argentina perú el salvador méxico costa rica chile nicaragua uruguay colombia ecuador honduras bolivia panamá haití cuba brasil república dominicana  https   t co gosofpbmjj|306
510|cifras  colombia https   t co |306
511|       coronavirus  covid  casos por ciudad colombia🇪🇨 actualización  domingo  de noviembre    https   t co |306
512|desde este lunes   venezuela levanta el toque de queda en municipios fronterizos con  colombia y  brasil  la medida había entrado en vigor al inicio de la pandemia de  covid  tras la llegada constante de casos positivos de países vecinos  https   t co |306
513|rt  conseturismo  venezuela levanta el toque de queda en municipios fronterizos con colombia y brasil https   t co dfiqaijpnc https   t co |306
514|esto es  colombia 👇🇨🇴 crisis   https   t co |306
515|venezuela levanta el toque de queda por covid  en municipios fronterizos con colombia y brasil  política  euvzla  yomequedoencasa https   t co qppxwmcqmb|306
516|tecnología española en  colombia   minsaludcol utiliza la aplicación de  dialapplet para su programa de rastreo    https   t co  https   t co |306
